ImageId,label
7085,8
7086,9
7087,0
7088,7
7089,8
7090,7
7091,0
7092,9
7093,0
7094,8
7095,0
7096,9
7097,8
7098,7
7099,6
7100,0
7101,0
7102,9
7103,9
7104,0
7105,0
7106,0
7107,3
7108,9
7109,0
7110,0
7111,6
7112,9
7113,1
7114,9
7115,1
7116,0
7117,0
7118,0
7119,8
7120,9
7121,9
7122,0
7123,9
7124,9
7125,9
7126,8
7127,2
7128,9
7129,8
7130,2
7131,0
7132,0
7133,8
7134,1
7135,1
7136,9
7137,2
7138,9
7139,9
7140,6
7141,9
7142,6
7143,1
7144,2
7145,2
7146,9
7147,1
7148,1
7149,8
7150,8
7151,8
7152,9
7153,9
7154,9
7155,7
7156,1
7157,0
7158,0
7159,9
7160,6
7161,9
7162,6
7163,9
7164,1
7165,8
7166,2
7167,9
7168,3
7169,9
7170,6
7171,6
7172,6
7173,2
7174,1
7175,6
7176,0
7177,9
7178,8
7179,0
7180,2
7181,0
7182,8
7183,1
7184,0
7185,9
7186,9
7187,6
7188,2
7189,0
7190,0
7191,0
7192,8
7193,9
7194,1
7195,9
7196,3
7197,8
7198,0
7199,1
7200,6
7201,0
7202,9
7203,7
7204,7
7205,0
7206,9
7207,6
7208,0
7209,0
7210,9
7211,0
7212,1
7213,8
7214,1
7215,1
7216,0
7217,6
7218,9
7219,9
7220,9
7221,7
7222,1
7223,8
7224,9
7225,8
7226,0
7227,7
7228,1
7229,6
7230,8
7231,9
7232,0
7233,0
7234,9
7235,1
7236,9
7237,1
7238,3
7239,7
7240,3
7241,1
7242,0
7243,9
7244,0
7245,6
7246,6
7247,8
7248,6
7249,1
7250,6
7251,9
7252,9
7253,7
7254,1
7255,1
7256,8
7257,9
7258,6
7259,8
7260,6
7261,6
7262,0
7263,6
7264,6
7265,0
7266,3
7267,6
7268,0
7269,0
7270,6
7271,8
7272,8
7273,9
7274,0
7275,0
7276,0
7277,1
7278,0
7279,9
7280,0
7281,9
7282,0
7283,3
7284,0
7285,8
7286,8
7287,8
7288,1
7289,9
7290,8
7291,0
7292,9
7293,9
7294,4
7295,9
7296,1
7297,0
7298,9
7299,0
7300,8
7301,1
7302,6
7303,9
7304,9
7305,0
7306,6
7307,0
7308,9
7309,2
7310,0
7311,8
7312,9
7313,1
7314,1
7315,2
7316,0
7317,9
7318,0
7319,8
7320,0
7321,0
7322,6
7323,6
7324,2
7325,1
7326,1
7327,8
7328,9
7329,6
7330,0
7331,0
7332,2
7333,7
7334,1
7335,6
7336,3
7337,7
7338,0
7339,0
7340,0
7341,6
7342,9
7343,0
7344,0
7345,2
7346,1
7347,7
7348,8
7349,9
7350,8
7351,9
7352,8
7353,8
7354,0
7355,6
7356,6
7357,0
7358,1
7359,3
7360,6
7361,3
7362,8
7363,7
7364,9
7365,0
7366,6
7367,1
7368,6
7369,9
7370,0
7371,3
7372,9
7373,9
7374,0
7375,9
7376,0
7377,0
7378,6
7379,9
7380,1
7381,9
7382,6
7383,6
7384,0
7385,6
7386,0
7387,0
7388,9
7389,9
7390,9
7391,6
7392,1
7393,6
7394,9
7395,1
7396,6
7397,9
7398,6
7399,9
7400,6
7401,8
7402,7
7403,9
7404,7
7405,0
7406,9
7407,0
7408,4
7409,1
7410,0
7411,1
7412,9
7413,8
7414,6
7415,9
7416,0
7417,9
7418,0
7419,9
7420,6
7421,0
7422,9
7423,0
7424,0
7425,6
7426,1
7427,9
7428,9
7429,1
7430,6
7431,1
7432,9
7433,6
7434,0
7435,9
7436,0
7437,8
7438,0
7439,8
7440,8
7441,1
7442,6
7443,0
7444,9
7445,1
7446,2
7447,3
7448,1
7449,6
7450,0
7451,3
7452,8
7453,3
7454,2
7455,1
7456,8
7457,0
7458,0
7459,0
7460,9
7461,0
7462,9
7463,6
7464,8
7465,9
7466,9
7467,9
7468,8
7469,8
7470,0
7471,6
7472,0
7473,0
7474,6
7475,6
7476,3
7477,6
7478,6
7479,0
7480,9
7481,1
7482,0
7483,8
7484,0
7485,9
7486,1
7487,6
7488,9
7489,9
7490,9
7491,0
7492,9
7493,8
7494,6
7495,0
7496,1
7497,0
7498,2
7499,8
7500,6
7501,2
7502,4
7503,6
7504,9
7505,9
7506,9
7507,9
7508,6
7509,6
7510,9
7511,9
7512,0
7513,9
7514,1
7515,6
7516,0
7517,1
7518,8
7519,2
7520,8
7521,8
7522,6
7523,9
7524,0
7525,0
7526,9
7527,1
7528,8
7529,9
7530,9
7531,8
7532,3
7533,6
7534,2
7535,6
7536,5
7537,1
7538,9
7539,9
7540,1
7541,9
7542,9
7543,6
7544,8
7545,9
7546,8
7547,9
7548,3
7549,7
7550,6
7551,1
7552,9
7553,8
7554,9
7555,3
7556,0
7557,3
7558,6
7559,0
7560,1
7561,0
7562,0
7563,3
7564,0
7565,8
7566,8
7567,0
7568,9
7569,9
7570,8
7571,0
7572,1
7573,0
7574,0
7575,9
7576,9
7577,9
7578,3
7579,1
7580,9
7581,0
7582,1
7583,0
7584,0
7585,9
7586,0
7587,0
7588,0
7589,9
7590,8
7591,1
7592,0
7593,8
7594,0
7595,6
7596,8
7597,9
7598,0
7599,1
7600,9
7601,4
7602,0
7603,2
7604,0
7605,9
7606,8
7607,0
7608,8
7609,6
7610,8
7611,9
7612,6
7613,6
7614,0
7615,1
7616,8
7617,9
7618,9
7619,8
7620,6
7621,3
7622,2
7623,3
7624,8
7625,6
7626,8
7627,8
7628,0
7629,1
7630,1
7631,7
7632,8
7633,8
7634,0
7635,9
7636,1
7637,6
7638,8
7639,0
7640,9
7641,6
7642,6
7643,0
7644,8
7645,9
7646,4
7647,6
7648,1
7649,8
7650,0
7651,2
7652,9
7653,9
7654,0
7655,0
7656,3
7657,0
7658,9
7659,1
7660,0
7661,6
7662,0
7663,8
7664,6
7665,9
7666,6
7667,9
7668,0
7669,0
7670,0
7671,5
7672,0
7673,9
7674,9
7675,1
7676,3
7677,1
7678,9
7679,3
7680,7
7681,0
7682,8
7683,0
7684,0
7685,0
7686,0
7687,6
7688,9
7689,9
7690,9
7691,0
7692,9
7693,0
7694,7
7695,6
7696,0
7697,9
7698,6
7699,1
7700,1
7701,6
7702,6
7703,0
7704,0
7705,8
7706,7
7707,5
7708,1
7709,3
7710,9
7711,1
7712,0
7713,0
7714,3
7715,0
7716,7
7717,1
7718,0
7719,0
7720,8
7721,8
7722,0
7723,3
7724,1
7725,0
7726,9
7727,8
7728,3
7729,9
7730,1
7731,6
7732,6
7733,1
7734,0
7735,9
7736,6
7737,9
7738,8
7739,6
7740,0
7741,9
7742,6
7743,6
7744,9
7745,8
7746,8
7747,3
7748,6
7749,6
7750,1
7751,8
7752,6
7753,0
7754,3
7755,6
7756,6
7757,6
7758,1
7759,0
7760,9
7761,8
7762,4
7763,6
7764,1
7765,1
7766,9
7767,2
7768,0
7769,8
7770,8
7771,1
7772,0
7773,8
7774,8
7775,6
7776,1
7777,9
7778,5
7779,1
7780,9
7781,6
7782,6
7783,7
7784,6
7785,9
7786,3
7787,8
7788,1
7789,1
7790,6
7791,0
7792,8
7793,1
7794,9
7795,4
7796,1
7797,8
7798,1
7799,1
7800,9
7801,9
7802,6
7803,0
7804,8
7805,6
7806,0
7807,6
7808,0
7809,8
7810,9
7811,8
7812,3
7813,1
7814,6
7815,6
7816,3
7817,0
7818,9
7819,9
7820,9
7821,6
7822,1
7823,6
7824,0
7825,8
7826,2
7827,1
7828,6
7829,9
7830,2
7831,9
7832,9
7833,8
7834,1
7835,9
7836,0
7837,9
7838,0
7839,9
7840,0
7841,9
7842,8
7843,0
7844,7
7845,1
7846,8
7847,6
7848,9
7849,8
7850,3
7851,6
7852,0
7853,8
7854,7
7855,9
7856,0
7857,8
7858,0
7859,6
7860,0
7861,8
7862,0
7863,6
7864,8
7865,0
7866,6
7867,7
7868,8
7869,9
7870,9
7871,4
7872,0
7873,9
7874,0
7875,9
7876,0
7877,0
7878,9
7879,6
7880,9
7881,0
7882,9
7883,9
7884,9
7885,9
7886,1
7887,7
7888,0
7889,9
7890,0
7891,9
7892,1
7893,0
7894,8
7895,1
7896,1
7897,0
7898,0
7899,9
7900,0
7901,9
7902,8
7903,1
7904,8
7905,8
7906,1
7907,8
7908,8
7909,8
7910,1
7911,0
7912,2
7913,8
7914,0
7915,0
7916,9
7917,0
7918,8
7919,1
7920,9
7921,9
7922,0
7923,0
7924,0
7925,6
7926,0
7927,6
7928,0
7929,9
7930,6
7931,7
7932,8
7933,6
7934,9
7935,6
7936,0
7937,0
7938,0
7939,1
7940,8
7941,0
7942,6
7943,9
7944,9
7945,1
7946,6
7947,0
7948,9
7949,6
7950,0
7951,1
7952,9
7953,9
7954,1
7955,0
7956,0
7957,3
7958,1
7959,0
7960,0
7961,2
7962,6
7963,9
7964,0
7965,1
7966,9
7967,9
7968,0
7969,9
7970,6
7971,8
7972,9
7973,8
7974,9
7975,0
7976,9
7977,1
7978,0
7979,9
7980,0
7981,0
7982,6
7983,6
7984,9
7985,9
7986,1
7987,0
7988,1
7989,0
7990,6
7991,1
7992,6
7993,0
7994,1
7995,1
7996,0
7997,3
7998,8
7999,0
8000,0
8001,6
8002,9
8003,0
8004,1
8005,3
8006,8
8007,8
8008,8
8009,0
8010,6
8011,1
8012,1
8013,8
8014,7
8015,6
8016,8
8017,3
8018,1
8019,9
8020,8
8021,8
8022,1
8023,8
8024,0
8025,0
8026,0
8027,7
8028,9
8029,0
8030,9
8031,0
8032,9
8033,8
8034,8
8035,9
8036,8
8037,0
8038,0
8039,1
8040,0
8041,0
8042,9
8043,1
8044,9
8045,9
8046,1
8047,6
8048,9
8049,1
8050,8
8051,5
8052,9
8053,2
8054,0
8055,0
8056,0
8057,5
8058,1
8059,9
8060,0
8061,1
8062,0
8063,0
8064,1
8065,1
8066,7
8067,3
8068,9
8069,1
8070,9
8071,0
8072,2
8073,0
8074,9
8075,4
8076,6
8077,0
8078,6
8079,9
8080,6
8081,1
8082,9
8083,3
8084,0
8085,7
8086,8
8087,6
8088,6
8089,8
8090,6
8091,9
8092,8
8093,8
8094,0
8095,8
8096,0
8097,1
8098,9
8099,9
8100,8
8101,6
8102,6
8103,8
8104,1
8105,9
8106,0
8107,0
8108,6
8109,9
8110,9
8111,7
8112,1
8113,0
8114,0
8115,6
8116,9
8117,1
8118,0
8119,9
8120,9
8121,9
8122,1
8123,3
8124,1
8125,0
8126,1
8127,0
8128,2
8129,8
8130,9
8131,0
8132,0
8133,3
8134,8
8135,8
8136,9
8137,2
8138,8
8139,9
8140,6
8141,6
8142,0
8143,8
8144,4
8145,1
8146,0
8147,8
8148,0
8149,0
8150,0
8151,8
8152,0
8153,0
8154,1
8155,1
8156,3
8157,9
8158,6
8159,1
8160,1
8161,0
8162,7
8163,3
8164,0
8165,0
8166,9
8167,4
8168,1
8169,0
8170,1
8171,9
8172,6
8173,9
8174,7
8175,6
8176,0
8177,8
8178,9
8179,9
8180,4
8181,8
8182,1
8183,3
8184,8
8185,8
8186,8
8187,0
8188,6
8189,6
8190,1
8191,7
8192,8
8193,0
8194,1
8195,0
8196,2
8197,0
8198,9
8199,0
8200,0
8201,6
8202,9
8203,1
8204,0
8205,3
8206,8
8207,0
8208,9
8209,0
8210,8
8211,1
8212,6
8213,6
8214,1
8215,1
8216,9
8217,0
8218,0
8219,9
8220,9
8221,0
8222,9
8223,2
8224,9
8225,9
8226,1
8227,0
8228,0
8229,6
8230,9
8231,8
8232,9
8233,9
8234,9
8235,1
8236,0
8237,8
8238,0
8239,6
8240,8
8241,1
8242,9
8243,9
8244,6
8245,6
8246,1
8247,0
8248,9
8249,0
8250,8
8251,8
8252,0
8253,0
8254,6
8255,0
8256,9
8257,0
8258,8
8259,0
8260,1
8261,6
8262,8
8263,2
8264,8
8265,0
8266,0
8267,0
8268,0
8269,8
8270,9
8271,0
8272,0
8273,0
8274,9
8275,0
8276,0
8277,3
8278,0
8279,1
8280,8
8281,0
8282,0
8283,2
8284,0
8285,9
8286,9
8287,0
8288,8
8289,9
8290,6
8291,0
8292,9
8293,0
8294,1
8295,1
8296,0
8297,6
8298,8
8299,1
8300,9
8301,0
8302,1
8303,7
8304,8
8305,9
8306,6
8307,6
8308,8
8309,1
8310,0
8311,9
8312,0
8313,9
8314,1
8315,9
8316,5
8317,2
8318,9
8319,0
8320,3
8321,8
8322,8
8323,3
8324,9
8325,8
8326,2
8327,6
8328,9
8329,8
8330,9
8331,6
8332,6
8333,9
8334,6
8335,2
8336,8
8337,6
8338,9
8339,1
8340,5
8341,9
8342,8
8343,1
8344,6
8345,3
8346,9
8347,0
8348,1
8349,9
8350,0
8351,1
8352,9
8353,6
8354,7
8355,1
8356,6
8357,9
8358,0
8359,9
8360,9
8361,6
8362,0
8363,0
8364,0
8365,9
8366,6
8367,1
8368,0
8369,0
8370,9
8371,8
8372,0
8373,9
8374,0
8375,0
8376,1
8377,9
8378,1
8379,1
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,9
8387,0
8388,0
8389,0
8390,9
8391,6
8392,2
8393,6
8394,9
8395,6
8396,3
8397,9
8398,8
8399,9
8400,0
8401,8
8402,6
8403,0
8404,0
8405,3
8406,1
8407,6
8408,3
8409,8
8410,0
8411,0
8412,0
8413,0
8414,1
8415,8
8416,0
8417,0
8418,8
8419,0
8420,0
8421,2
8422,1
8423,0
8424,1
8425,1
8426,6
8427,1
8428,6
8429,3
8430,1
8431,8
8432,9
8433,9
8434,3
8435,8
8436,0
8437,2
8438,2
8439,0
8440,9
8441,8
8442,2
8443,0
8444,0
8445,9
8446,9
8447,0
8448,8
8449,0
8450,6
8451,8
8452,8
8453,9
8454,9
8455,9
8456,7
8457,9
8458,6
8459,9
8460,8
8461,3
8462,0
8463,9
8464,0
8465,7
8466,6
8467,3
8468,8
8469,0
8470,6
8471,8
8472,6
8473,7
8474,0
8475,1
8476,0
8477,0
8478,9
8479,9
8480,0
8481,1
8482,0
8483,9
8484,0
8485,0
8486,9
8487,0
8488,1
8489,3
8490,2
8491,6
8492,6
8493,1
8494,0
8495,0
8496,3
8497,0
8498,0
8499,9
8500,9
8501,1
8502,9
8503,4
8504,6
8505,9
8506,0
8507,0
8508,9
8509,8
8510,0
8511,7
8512,8
8513,9
8514,9
8515,3
8516,0
8517,1
8518,7
8519,8
8520,0
8521,8
8522,2
8523,1
8524,2
8525,9
8526,9
8527,9
8528,0
8529,1
8530,0
8531,6
8532,9
8533,4
8534,0
8535,1
8536,4
8537,9
8538,0
8539,1
8540,6
8541,1
8542,9
8543,8
8544,8
8545,6
8546,6
8547,1
8548,8
8549,0
8550,6
8551,1
8552,1
8553,9
8554,6
8555,6
8556,0
8557,1
8558,1
8559,9
8560,9
8561,9
8562,0
8563,7
8564,0
8565,0
8566,6
8567,0
8568,6
8569,0
8570,0
8571,6
8572,0
8573,0
8574,1
8575,0
8576,0
8577,6
8578,0
8579,6
8580,0
8581,8
8582,9
8583,1
8584,3
8585,9
8586,0
8587,2
8588,0
8589,8
8590,9
8591,9
8592,6
8593,6
8594,0
8595,0
8596,9
8597,9
8598,6
8599,0
8600,7
8601,9
8602,1
8603,8
8604,9
8605,9
8606,8
8607,6
8608,4
8609,9
8610,9
8611,6
8612,0
8613,0
8614,0
8615,8
8616,8
8617,9
8618,8
8619,0
8620,8
8621,1
8622,7
8623,9
8624,1
8625,9
8626,1
8627,0
8628,8
8629,9
8630,7
8631,6
8632,6
8633,1
8634,9
8635,2
8636,0
8637,0
8638,0
8639,6
8640,9
8641,0
8642,1
8643,7
8644,0
8645,7
8646,1
8647,7
8648,9
8649,1
8650,0
8651,8
8652,8
8653,9
8654,0
8655,0
8656,3
8657,6
8658,0
8659,9
8660,9
8661,0
8662,0
8663,1
8664,1
8665,6
8666,6
8667,0
8668,0
8669,1
8670,7
8671,3
8672,1
8673,9
8674,3
8675,0
8676,6
8677,8
8678,1
8679,9
8680,9
8681,0
8682,7
8683,6
8684,9
8685,7
8686,3
8687,9
8688,6
8689,6
8690,9
8691,9
8692,9
8693,9
8694,0
8695,9
8696,1
8697,8
8698,1
8699,8
8700,9
8701,8
8702,1
8703,9
8704,9
8705,6
8706,1
8707,9
8708,8
8709,3
8710,8
8711,8
8712,9
8713,0
8714,0
8715,0
8716,1
8717,0
8718,0
8719,6
8720,6
8721,1
8722,9
8723,9
8724,0
8725,1
8726,0
8727,0
8728,0
8729,6
8730,7
8731,7
8732,8
8733,0
8734,1
8735,8
8736,9
8737,9
8738,0
8739,9
8740,6
8741,0
8742,8
8743,0
8744,6
8745,1
8746,6
8747,8
8748,3
8749,6
8750,1
8751,1
8752,0
8753,6
8754,6
8755,9
8756,1
8757,8
8758,6
8759,6
8760,1
8761,6
8762,0
8763,8
8764,2
8765,3
8766,0
8767,6
8768,8
8769,8
8770,9
8771,6
8772,9
8773,8
8774,0
8775,9
8776,9
8777,3
8778,7
8779,8
8780,0
8781,1
8782,0
8783,8
8784,1
8785,9
8786,0
8787,6
8788,8
8789,8
8790,9
8791,1
8792,8
8793,6
8794,9
8795,6
8796,9
8797,0
8798,0
8799,9
8800,0
8801,7
8802,9
8803,0
8804,0
8805,0
8806,9
8807,1
8808,6
8809,7
8810,9
8811,8
8812,6
8813,0
8814,9
8815,9
8816,2
8817,0
8818,7
8819,9
8820,1
8821,2
8822,3
8823,6
8824,0
8825,9
8826,8
8827,1
8828,0
8829,3
8830,6
8831,9
8832,9
8833,8
8834,0
8835,0
8836,0
8837,1
8838,1
8839,6
8840,0
8841,6
8842,9
8843,0
8844,4
8845,0
8846,6
8847,8
8848,1
8849,0
8850,9
8851,6
8852,0
8853,0
8854,0
8855,8
8856,6
8857,9
8858,0
8859,7
8860,8
8861,1
8862,9
8863,1
8864,8
8865,0
8866,6
8867,7
8868,9
8869,7
8870,0
8871,0
8872,1
8873,0
8874,0
8875,4
8876,9
8877,2
8878,1
8879,0
8880,1
8881,8
8882,8
8883,6
8884,0
8885,9
8886,6
8887,9
8888,9
8889,0
8890,1
8891,6
8892,0
8893,1
8894,1
8895,7
8896,0
8897,0
8898,0
8899,3
8900,9
8901,9
8902,9
8903,9
8904,6
8905,9
8906,1
8907,1
8908,1
8909,8
8910,1
8911,6
8912,0
8913,6
8914,1
8915,8
8916,8
8917,0
8918,9
8919,9
8920,0
8921,3
8922,8
8923,9
8924,8
8925,9
8926,0
8927,9
8928,9
8929,1
8930,9
8931,1
8932,1
8933,0
8934,0
8935,9
8936,0
8937,0
8938,0
8939,8
8940,9
8941,9
8942,0
8943,9
8944,9
8945,6
8946,0
8947,3
8948,8
8949,9
8950,6
8951,9
8952,7
8953,0
8954,1
8955,9
8956,0
8957,9
8958,6
8959,9
8960,0
8961,0
8962,0
8963,6
8964,2
8965,2
8966,8
8967,9
8968,1
8969,6
8970,1
8971,8
8972,0
8973,1
8974,0
8975,1
8976,2
8977,9
8978,6
8979,0
8980,0
8981,8
8982,8
8983,0
8984,1
8985,0
8986,1
8987,1
8988,7
8989,1
8990,9
8991,6
8992,6
8993,9
8994,6
8995,0
8996,0
8997,0
8998,6
8999,8
9000,9
9001,9
9002,6
9003,8
9004,9
9005,9
9006,0
9007,8
9008,6
9009,9
9010,9
9011,8
9012,3
9013,7
9014,0
9015,7
9016,8
9017,1
9018,0
9019,0
9020,6
9021,9
9022,8
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,1
9031,6
9032,6
9033,0
9034,8
9035,0
9036,6
9037,8
9038,9
9039,9
9040,0
9041,3
9042,0
9043,8
9044,0
9045,0
9046,9
9047,9
9048,6
9049,0
9050,9
9051,8
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,0
9059,7
9060,0
9061,3
9062,0
9063,8
9064,9
9065,0
9066,0
9067,9
9068,8
9069,0
9070,9
9071,9
9072,8
9073,6
9074,7
9075,8
9076,0
9077,0
9078,9
9079,6
9080,7
9081,9
9082,3
9083,1
9084,8
9085,1
9086,0
9087,9
9088,0
9089,9
9090,1
9091,6
9092,8
9093,0
9094,1
9095,6
9096,0
9097,9
9098,6
9099,9
9100,1
9101,8
9102,9
9103,0
9104,9
9105,9
9106,3
9107,8
9108,8
9109,9
9110,8
9111,9
9112,0
9113,0
9114,9
9115,3
9116,0
9117,6
9118,1
9119,6
9120,9
9121,9
9122,0
9123,9
9124,8
9125,9
9126,0
9127,0
9128,9
9129,8
9130,8
9131,9
9132,2
9133,8
9134,0
9135,6
9136,9
9137,9
9138,9
9139,0
9140,9
9141,6
9142,0
9143,7
9144,0
9145,9
9146,8
9147,6
9148,6
9149,9
9150,6
9151,9
9152,0
9153,0
9154,0
9155,0
9156,0
9157,3
9158,0
9159,9
9160,9
9161,6
9162,6
9163,0
9164,9
9165,9
9166,0
9167,8
9168,0
9169,1
9170,1
9171,0
9172,9
9173,9
9174,9
9175,1
9176,8
9177,0
9178,6
9179,9
9180,8
9181,1
9182,1
9183,9
9184,1
9185,6
9186,9
9187,9
9188,1
9189,3
9190,0
9191,8
9192,7
9193,8
9194,9
9195,1
9196,6
9197,9
9198,9
9199,1
9200,0
9201,9
9202,6
9203,3
9204,0
9205,0
9206,8
9207,9
9208,1
9209,6
9210,9
9211,1
9212,9
9213,0
9214,0
9215,8
9216,0
9217,0
9218,9
9219,6
9220,8
9221,9
9222,0
9223,0
9224,2
9225,8
9226,0
9227,4
9228,0
9229,9
9230,0
9231,2
9232,6
9233,8
9234,0
9235,0
9236,5
9237,0
9238,1
9239,9
9240,6
9241,8
9242,8
9243,9
9244,0
9245,8
9246,1
9247,8
9248,8
9249,0
9250,9
9251,6
9252,3
9253,0
9254,9
9255,6
9256,4
9257,3
9258,1
9259,0
9260,7
9261,7
9262,3
9263,6
9264,6
9265,0
9266,8
9267,8
9268,0
9269,0
9270,7
9271,7
9272,9
9273,0
9274,8
9275,0
9276,8
9277,8
9278,4
9279,0
9280,9
9281,9
9282,7
9283,0
9284,0
9285,1
9286,1
9287,0
9288,9
9289,6
9290,4
9291,9
9292,1
9293,9
9294,9
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,2
9302,7
9303,9
9304,9
9305,9
9306,6
9307,7
9308,7
9309,9
9310,6
9311,7
9312,9
9313,0
9314,9
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,6
9323,8
9324,1
9325,1
9326,0
9327,6
9328,1
9329,0
9330,8
9331,1
9332,0
9333,9
9334,8
9335,9
9336,9
9337,8
9338,0
9339,8
9340,9
9341,6
9342,3
9343,0
9344,9
9345,0
9346,6
9347,9
9348,0
9349,0
9350,6
9351,7
9352,9
9353,0
9354,9
9355,9
9356,0
9357,0
9358,8
9359,7
9360,9
9361,0
9362,9
9363,0
9364,8
9365,4
9366,2
9367,9
9368,0
9369,0
9370,0
9371,0
9372,9
9373,0
9374,1
9375,0
9376,9
9377,9
9378,6
9379,1
9380,6
9381,6
9382,9
9383,7
9384,1
9385,0
9386,8
9387,0
9388,9
9389,8
9390,0
9391,9
9392,0
9393,0
9394,9
9395,1
9396,1
9397,0
9398,2
9399,0
9400,2
9401,0
9402,9
9403,2
9404,0
9405,6
9406,0
9407,0
9408,8
9409,9
9410,8
9411,9
9412,4
9413,1
9414,6
9415,1
9416,0
9417,1
9418,6
9419,4
9420,2
9421,1
9422,0
9423,9
9424,6
9425,0
9426,8
9427,2
9428,1
9429,3
9430,3
9431,3
9432,0
9433,9
9434,1
9435,5
9436,6
9437,1
9438,6
9439,0
9440,9
9441,9
9442,6
9443,9
9444,1
9445,6
9446,0
9447,8
9448,0
9449,1
9450,0
9451,1
9452,1
9453,9
9454,9
9455,1
9456,9
9457,0
9458,2
9459,7
9460,1
9461,6
9462,0
9463,1
9464,0
9465,0
9466,8
9467,8
9468,1
9469,7
9470,9
9471,6
9472,9
9473,8
9474,8
9475,2
9476,1
9477,6
9478,7
9479,9
9480,7
9481,8
9482,0
9483,6
9484,6
9485,9
9486,1
9487,0
9488,1
9489,8
9490,8
9491,1
9492,1
9493,9
9494,6
9495,8
9496,8
9497,6
9498,0
9499,9
9500,6
9501,0
9502,6
9503,3
9504,8
9505,6
9506,0
9507,9
9508,1
9509,6
9510,8
9511,0
9512,9
9513,3
9514,9
9515,9
9516,1
9517,0
9518,6
9519,9
9520,9
9521,6
9522,8
9523,0
9524,8
9525,0
9526,9
9527,9
9528,8
9529,1
9530,6
9531,0
9532,0
9533,9
9534,7
9535,7
9536,6
9537,2
9538,6
9539,1
9540,1
9541,8
9542,8
9543,6
9544,9
9545,9
9546,9
9547,0
9548,6
9549,9
9550,9
9551,9
9552,1
9553,1
9554,9
9555,9
9556,9
9557,9
9558,8
9559,0
9560,8
9561,9
9562,2
9563,1
9564,6
9565,0
9566,0
9567,6
9568,0
9569,9
9570,0
9571,6
9572,6
9573,6
9574,6
9575,6
9576,0
9577,1
9578,8
9579,9
9580,0
9581,6
9582,0
9583,0
9584,0
9585,9
9586,6
9587,0
9588,3
9589,2
9590,0
9591,9
9592,9
9593,6
9594,9
9595,9
9596,9
9597,0
9598,1
9599,9
9600,8
9601,8
9602,9
9603,1
9604,8
9605,9
9606,1
9607,6
9608,9
9609,0
9610,3
9611,8
9612,0
9613,2
9614,0
9615,5
9616,3
9617,1
9618,1
9619,1
9620,0
9621,0
9622,9
9623,8
9624,0
9625,7
9626,9
9627,0
9628,0
9629,3
9630,9
9631,6
9632,9
9633,3
9634,1
9635,0
9636,3
9637,6
9638,6
9639,9
9640,9
9641,9
9642,6
9643,9
9644,8
9645,0
9646,0
9647,1
9648,0
9649,6
9650,0
9651,9
9652,9
9653,9
9654,1
9655,9
9656,7
9657,1
9658,8
9659,6
9660,8
9661,0
9662,6
9663,0
9664,9
9665,6
9666,9
9667,1
9668,0
9669,9
9670,8
9671,6
9672,0
9673,8
9674,8
9675,1
9676,7
9677,9
9678,8
9679,8
9680,0
9681,9
9682,8
9683,9
9684,0
9685,9
9686,1
9687,9
9688,6
9689,0
9690,2
9691,1
9692,6
9693,1
9694,0
9695,9
9696,2
9697,6
9698,0
9699,0
9700,1
9701,9
9702,9
9703,5
9704,8
9705,0
9706,7
9707,8
9708,0
9709,0
9710,2
9711,1
9712,9
9713,9
9714,9
9715,1
9716,3
9717,3
9718,6
9719,9
9720,0
9721,3
9722,9
9723,0
9724,1
9725,9
9726,1
9727,9
9728,8
9729,3
9730,6
9731,0
9732,0
9733,6
9734,8
9735,1
9736,9
9737,7
9738,9
9739,6
9740,9
9741,0
9742,0
9743,2
9744,0
9745,9
9746,0
9747,9
9748,0
9749,9
9750,9
9751,6
9752,9
9753,6
9754,8
9755,6
9756,6
9757,1
9758,0
9759,8
9760,1
9761,9
9762,6
9763,9
9764,1
9765,9
9766,9
9767,6
9768,0
9769,9
9770,9
9771,8
9772,0
9773,0
9774,6
9775,9
9776,0
9777,1
9778,7
9779,3
9780,2
9781,0
9782,8
9783,0
9784,3
9785,8
9786,9
9787,1
9788,8
9789,6
9790,9
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,9
9798,0
9799,6
9800,0
9801,3
9802,8
9803,6
9804,2
9805,6
9806,9
9807,1
9808,1
9809,6
9810,1
9811,6
9812,0
9813,0
9814,9
9815,9
9816,9
9817,1
9818,3
9819,8
9820,6
9821,9
9822,8
9823,9
9824,0
9825,8
9826,8
9827,9
9828,0
9829,6
9830,1
9831,3
9832,8
9833,8
9834,0
9835,7
9836,0
9837,3
9838,0
9839,6
9840,6
9841,0
9842,6
9843,1
9844,8
9845,9
9846,9
9847,2
9848,9
9849,0
9850,3
9851,3
9852,9
9853,1
9854,0
9855,1
9856,8
9857,1
9858,1
9859,6
9860,0
9861,6
9862,9
9863,6
9864,9
9865,6
9866,6
9867,8
9868,1
9869,0
9870,0
9871,9
9872,6
9873,9
9874,0
9875,1
9876,9
9877,6
9878,9
9879,7
9880,9
9881,8
9882,1
