Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE22,OUT049,2036.7487799999994
FDD23,OUT046,3806.17886
NCA29,OUT049,3750.8508799999995
FDK38,OUT046,2374.1096400000006
DRC13,OUT046,1796.0620800000002
NCP43,OUT049,2422.9127799999997
FDX28,OUT049,1084.12214
FDF08,OUT049,1214.6855199999998
FDZ33,OUT046,2538.3625
FDD10,OUT049,2286.42378
FDO58,OUT017,2709.6728399999997
FDI50,OUT017,4048.7297999999996
FDO58,OUT045,2831.4476599999994
FDX08,OUT013,3539.92544
NCK17,OUT010,43.94280000000001
FDF39,OUT035,4617.25642
FDU45,OUT010,341.22249999999997
NCJ18,OUT018,1543.85704
DRC27,OUT019,456.87196000000006
DRC25,OUT035,1435.4648000000002
FDU59,OUT035,1837.9409
FDU28,OUT035,3356.9636000000005
NCP30,OUT046,929.4567999999999
FDB39,OUT018,820.46534
FDE41,OUT013,1402.8406
DRH11,OUT010,116.91448
FDA58,OUT045,3668.8243199999997
FDU50,OUT046,1207.4948799999997
FDM34,OUT013,1673.9543600000002
FDM44,OUT027,2907.81492
FDR39,OUT045,2719.59326
FDM25,OUT045,2366.05346
FDQ49,OUT049,1908.58228
DRH25,OUT018,795.69758
FDM09,OUT027,3158.6217800000004
FDL44,OUT019,598.15472
NCR42,OUT018,323.17932
DRL59,OUT046,800.35818
FDX43,OUT013,2889.43884
DRK47,OUT010,744.83046
FDU48,OUT018,1295.5136399999997
FDY12,OUT045,704.6827199999999
NCN43,OUT018,1557.83884
NCM55,OUT018,1809.77756
FDQ21,OUT027,2947.96266
FDX13,OUT035,3416.8856
NCK30,OUT027,4783.972739999999
FDG20,OUT049,1668.8277000000003
DRG27,OUT017,641.36514
FDY14,OUT018,3485.86248
FDP59,OUT035,1564.2971000000002
FDU60,OUT017,3119.6724799999997
NCC18,OUT019,393.68754
DRJ39,OUT017,4695.8874
FDS07,OUT049,2362.32498
FDM08,OUT027,6171.03388
FDP51,OUT045,2101.73086
FDU16,OUT035,1736.53956
FDH12,OUT013,1604.71116
DRE48,OUT010,492.4922600000001
NCL42,OUT027,8279.089839999999
FDR21,OUT045,2507.93544
NCW29,OUT035,1965.50818
FDO11,OUT013,5952.118839999999
NCM31,OUT049,1732.87766
FDV35,OUT019,322.44694
FDF58,OUT017,919.07032
NCE43,OUT049,3690.7957199999996
FDA02,OUT035,2391.6867599999996
DRL37,OUT010,98.73813999999999
FDR24,OUT018,1385.72954
FDW59,OUT049,1236.1908600000002
FDS22,OUT049,467.45817999999997
FDW24,OUT017,773.1269600000002
FDU24,OUT035,1857.1825200000003
FDA21,OUT027,4749.75062
FDH58,OUT027,3104.2925000000005
FDW36,OUT018,1426.8759799999998
FDI45,OUT027,5324.86866
FDU01,OUT018,3569.6866999999997
FDF35,OUT027,3023.3977999999997
FDU43,OUT019,479.90864
FDE24,OUT019,238.09008
FDK50,OUT049,2444.9507599999997
FDG31,OUT045,874.5948799999999
FDC60,OUT045,1994.6702200000004
FDL36,OUT013,1803.45246
FDP21,OUT013,2670.72354
FDW16,OUT045,1035.85164
FDX02,OUT017,3162.28368
FDQ58,OUT027,3228.1978800000006
FDT51,OUT046,1354.9695799999997
FDD59,OUT049,1537.59852
NCM42,OUT018,2058.3206999999998
FDA57,OUT018,694.4959799999999
FDZ48,OUT035,2212.32024
FDE46,OUT045,1953.92326
NCZ30,OUT019,614.33366
FDB56,OUT017,3727.5478799999996
FDA25,OUT027,2478.5736600000005
FDD20,OUT013,2164.71554
FDL25,OUT013,1134.45662
NCO18,OUT049,3687.2669800000003
FDJ45,OUT017,648.28946
FDR12,OUT035,3222.0725199999997
NCF19,OUT010,115.84920000000002
FDK25,OUT046,3600.513240000001
NCR17,OUT046,2034.4184800000003
FDC52,OUT046,3034.9161399999994
NCA54,OUT017,3147.43634
FDR45,OUT010,592.1625200000001
NCM19,OUT049,1961.1804800000002
FDF39,OUT027,6371.50626
FDX23,OUT049,1401.2426799999998
FDD58,OUT027,3103.82644
FDX28,OUT013,1624.4854200000002
NCD31,OUT013,2527.6431199999997
FDU57,OUT018,2363.1905199999997
FDI27,OUT046,868.26978
NCM42,OUT046,1760.0422999999998
FDD32,OUT027,2290.5517400000003
FDI34,OUT013,3512.62764
NCM29,OUT049,2201.73402
FDG46,OUT018,1776.3544000000002
DRC01,OUT010,155.66404
FDB15,OUT027,6158.849740000001
NCA17,OUT027,3665.0958400000004
FDF10,OUT046,2391.28728
FDR26,OUT027,4214.98006
FDI02,OUT049,1439.59276
NCM54,OUT010,298.21182
FDF14,OUT013,2351.33928
FDJ33,OUT010,252.80425999999997
FDM20,OUT035,4362.58792
FDC03,OUT027,6075.225259999999
NCX05,OUT046,2320.9122199999993
NCM41,OUT027,2901.75614
NCU29,OUT010,312.39336000000003
FDQ59,OUT017,872.9969600000002
FDH46,OUT010,185.82478
FDH09,OUT013,646.35864
NCD06,OUT045,662.8039000000001
FDC15,OUT035,2842.3002
DRD37,OUT027,1027.9286200000001
FDT28,OUT027,3042.57284
FDR28,OUT027,3803.5156599999996
FDT38,OUT017,1147.8392
FDV34,OUT027,1758.3778000000002
FDY52,OUT035,980.7234000000001
FDB34,OUT013,1110.02176
DRL23,OUT018,1618.1603200000004
DRB24,OUT046,1923.69594
FDJ50,OUT046,862.27758
FDQ49,OUT035,2056.9225199999996
FDP20,OUT035,1540.79436
FDV19,OUT027,5507.4976
NCR54,OUT045,2545.0870800000002
FDO09,OUT010,739.5706399999999
FDS57,OUT018,2496.88316
FDN10,OUT049,1597.4539399999999
FDV23,OUT049,1927.3578400000001
FDY28,OUT049,4026.02602
DRG51,OUT013,2557.13806
FDD45,OUT019,243.61621999999997
NCL18,OUT027,5320.474380000001
NCM29,OUT013,2440.22358
FDF17,OUT027,5914.23482
FDE22,OUT017,2232.36082
FDQ22,OUT017,596.42364
FDS01,OUT013,3596.7181800000008
FDW35,OUT027,1184.6579399999998
FDJ33,OUT046,2287.4224799999997
NCF54,OUT035,2798.9566200000004
FDE09,OUT013,1104.9616800000001
NCE06,OUT045,1882.28318
DRH49,OUT049,955.6893200000001
FDY43,OUT045,2806.7464800000002
NCT05,OUT017,4820.0591
FDZ34,OUT045,3962.5087
FDL38,OUT017,1711.1060000000002
FDZ31,OUT017,2834.1774400000004
FDR14,OUT035,889.1093199999999
NCN54,OUT049,1112.5518
NCC42,OUT027,3796.458179999999
FDK08,OUT017,1356.10144
FDP59,OUT013,1374.9435799999999
FDV22,OUT035,3251.5674599999998
FDD33,OUT035,3171.5383
DRE60,OUT027,6314.580359999999
FDK52,OUT046,5086.3125199999995
FDA02,OUT017,2248.87266
FDM56,OUT049,1200.90346
FDE57,OUT035,2492.0228199999997
FDM32,OUT045,1137.2529800000002
NCQ30,OUT027,3064.2779199999995
FDQ27,OUT027,2518.3219200000003
FDT60,OUT027,3329.0
FDU43,OUT049,3940.537299999999
NCO55,OUT035,1466.02502
FDG02,OUT045,2299.5400400000003
FDJ28,OUT013,2885.17772
FDP40,OUT045,1738.47038
FDJ38,OUT045,3695.05684
NCC54,OUT017,4137.68068
NCZ41,OUT046,1087.38456
FDK38,OUT019,392.02304000000004
FDU52,OUT013,2110.1199399999996
FDC40,OUT046,1249.3736999999999
NCR30,OUT017,1211.0902
NCN18,OUT017,2174.8357000000005
FDB50,OUT035,1187.5208799999996
FDG04,OUT013,2601.9464
FDR26,OUT035,2145.0744400000003
NCT17,OUT018,3165.1466200000004
FDX35,OUT027,5557.832079999999
FDS12,OUT046,2503.6743200000005
NCZ29,OUT027,4176.496819999999
FDB38,OUT010,468.85636000000005
FDP12,OUT013,626.38464
FDP22,OUT046,891.0401400000001
FDS26,OUT018,5055.752299999999
FDR52,OUT046,3100.2977000000005
DRJ13,OUT046,2493.2212600000007
FDU48,OUT027,3799.5208599999996
FDE29,OUT035,1303.0371800000003
NCT29,OUT049,2201.40112
DRK37,OUT018,2582.83794
FDK55,OUT046,1421.5495799999999
FDR07,OUT046,2119.10824
FDO21,OUT027,4678.177120000001
FDK46,OUT049,4677.577899999999
FDB12,OUT045,1641.4633199999996
FDT31,OUT027,4243.1434
FDJ33,OUT045,2008.0528
FDC26,OUT027,3821.29252
NCQ02,OUT045,2206.7941
FDP08,OUT010,506.3409
FDB11,OUT027,5115.141659999999
FDV55,OUT013,2251.4692800000003
FDW20,OUT049,2487.56196
NCJ18,OUT019,434.16817999999995
FDC41,OUT018,1376.4083399999997
FDE14,OUT027,2443.4194199999997
FDG35,OUT013,2661.6686600000003
FDF45,OUT035,1242.64912
FDS19,OUT027,2435.2300800000003
FDS58,OUT019,413.26206
FDA26,OUT017,4507.99864
FDM32,OUT049,1212.8878600000003
FDL45,OUT046,2284.7592799999998
FDZ55,OUT049,2990.9067599999994
FDY37,OUT049,2312.4565599999996
FDO46,OUT046,3120.53802
FDQ60,OUT046,2397.7455400000003
FDA19,OUT018,1897.3968399999999
FDL15,OUT046,2733.17558
FDM10,OUT018,3280.99582
NCL05,OUT017,504.41007999999994
DRK49,OUT010,48.33708
NCE18,OUT027,6109.44738
FDG40,OUT049,683.0442200000001
DRI59,OUT045,3687.13382
FDK28,OUT035,5363.684800000001
NCD06,OUT019,124.10511999999999
FDO11,OUT019,466.19316
FDK27,OUT046,1694.8604799999998
FDT43,OUT027,1473.1490800000001
FDD38,OUT018,1224.00672
FDA16,OUT049,3980.285560000001
FDL14,OUT027,3805.57964
NCM17,OUT049,549.4181600000001
FDD20,OUT045,1938.74302
FDA40,OUT045,1021.40378
FDL43,OUT045,810.67808
FDV15,OUT045,1774.8896399999999
FDE52,OUT046,1351.04136
NCL17,OUT010,603.48112
NCJ31,OUT045,4074.96232
FDR60,OUT045,487.6319200000001
NCA18,OUT035,1437.52878
FDS21,OUT027,1641.1970000000001
FDW09,OUT035,1235.45848
FDL26,OUT035,3101.76246
FDS47,OUT018,1205.1645800000001
FDC39,OUT046,3320.07828
FDT51,OUT035,1747.725
FDK40,OUT035,3889.07096
NCG19,OUT045,3530.8039799999997
FDZ07,OUT046,1454.6398400000003
FDF08,OUT027,1958.5838600000002
FDO04,OUT013,640.0335400000001
FDK41,OUT018,967.0745000000001
FDP15,OUT049,4304.92964
NCD43,OUT018,1636.40324
NCP18,OUT013,2542.4238800000003
FDZ51,OUT046,1258.29542
DRH13,OUT035,1262.15706
FDF38,OUT045,417.72292
NCI43,OUT045,759.012
FDM38,OUT027,2288.75408
FDS03,OUT013,1057.42356
DRJ47,OUT017,2495.5515600000003
FDT50,OUT010,184.22686000000004
FDV02,OUT046,2894.9649799999997
NCG18,OUT017,1777.0202000000002
FDW52,OUT046,3068.27272
FDS40,OUT035,570.72376
FDN31,OUT017,3461.1612999999998
FDA37,OUT045,2130.56
FDA15,OUT046,3541.9894200000003
FDL39,OUT046,3534.7322
FDJ53,OUT045,1774.2238399999999
FDX22,OUT013,3144.440240000001
NCZ42,OUT045,5022.26256
FDD56,OUT027,3536.9959200000003
FDD40,OUT017,3313.6866
FDS50,OUT013,3826.1528600000006
NCN14,OUT013,3094.3055
FDT15,OUT013,3698.38584
NCS18,OUT027,2842.8994199999997
NCO26,OUT010,262.39178000000004
FDF58,OUT018,700.35502
NCB19,OUT013,1715.7000199999998
FDH26,OUT017,2644.9570799999997
DRB24,OUT027,5112.744779999999
FDA49,OUT018,1307.5646199999999
FDB32,OUT045,1528.9431200000001
FDI36,OUT017,3088.24672
NCA17,OUT010,317.5866
FDH22,OUT013,1624.48542
NCM26,OUT018,1676.4843999999998
FDT15,OUT027,6468.64648
FDB16,OUT018,1158.492
NCP54,OUT027,3289.3849
FDJ36,OUT013,1381.9344800000001
FDO28,OUT045,1912.1775999999998
FDU09,OUT013,673.25696
FDF29,OUT017,1960.64784
FDY08,OUT013,1902.6566599999999
DRJ59,OUT018,395.75152
FDT23,OUT027,1853.65378
FDU15,OUT018,298.34497999999996
FDT47,OUT013,2281.09738
FDI53,OUT019,490.42828
FDR59,OUT018,3021.33382
FDD53,OUT035,558.5396199999999
FDY51,OUT017,3382.3971599999995
FDT04,OUT049,548.88552
FDU51,OUT049,3293.11338
FDG14,OUT035,3459.7631199999996
NCU06,OUT045,4123.2994
DRG25,OUT046,3525.7439
DRH49,OUT035,1104.7619399999999
FDN15,OUT035,1948.7966000000001
FDL43,OUT018,912.8783799999999
NCT18,OUT049,4002.6564399999997
NCB31,OUT013,3764.7661
FDK57,OUT035,1851.65638
FDY04,OUT019,359.99806
NCP54,OUT046,2368.84982
FDF41,OUT013,4303.33172
FDM01,OUT045,1726.21966
FDW03,OUT045,1761.7733799999999
FDF28,OUT045,2097.2034200000003
FDY37,OUT017,2818.3314
FDQ03,OUT017,3798.1226799999995
FDP51,OUT027,3364.55372
FDJ40,OUT017,2177.9649600000002
FDC32,OUT049,1076.2657
DRI49,OUT027,2131.3589599999996
NCW54,OUT017,800.75766
FDF09,OUT017,574.71856
FDP45,OUT018,2818.06508
DRJ23,OUT018,3502.4409
FDS59,OUT017,2619.3237799999997
FDY08,OUT046,2416.12162
FDX16,OUT049,3070.6696
FDY16,OUT018,2539.6941000000006
FDK32,OUT035,2273.30752
FDQ22,OUT013,594.29308
NCC31,OUT018,2450.07742
FDG58,OUT049,2252.46798
DRF48,OUT013,2963.27606
DRH36,OUT049,1141.91358
NCR30,OUT035,1328.8036399999999
FDB03,OUT019,500.1489600000001
FDZ28,OUT027,3812.8368600000003
FDR35,OUT017,2720.4587999999994
DRD15,OUT027,5352.499360000001
FDJ33,OUT019,298.07866
FDA56,OUT010,180.69812
FDP56,OUT046,679.9149600000001
NCT30,OUT046,666.86528
FDK15,OUT017,1713.30314
FDH44,OUT018,1629.47892
FDV01,OUT013,3109.9518
DRG03,OUT017,2053.12746
FDG50,OUT027,2295.0125999999996
FDR16,OUT010,968.4060999999999
FDZ60,OUT046,954.02482
DRG03,OUT045,2273.77358
FDS56,OUT018,4009.1147000000005
FDU33,OUT045,852.0908400000001
DRD27,OUT035,1564.2970999999998
FDW22,OUT046,3292.381
DRA24,OUT045,3102.3616800000004
FDF38,OUT049,443.48938
FDX48,OUT013,3657.03966
FDS58,OUT018,2233.7589999999996
FDC32,OUT046,1281.7315800000001
NCQ29,OUT045,3636.8659199999993
DRK39,OUT018,1001.3632
NCS38,OUT017,1924.4949000000001
DRO47,OUT013,1996.2681400000001
DRG27,OUT027,993.7065
FDC57,OUT027,6513.055340000001
FDS55,OUT046,2503.5411599999998
NCJ06,OUT018,1891.0717399999999
FDO01,OUT019,173.84037999999998
NCM55,OUT045,2548.4826600000006
FDC52,OUT049,2603.2779999999993
FDQ15,OUT045,1343.7841400000002
NCT30,OUT027,1255.9651199999998
NCR42,OUT027,861.4120399999999
FDD28,OUT035,636.0387400000001
FDQ34,OUT049,1743.53046
FDZ12,OUT027,2953.9548600000003
DRE13,OUT019,155.46430000000004
NCN07,OUT019,208.79487999999998
FDM28,OUT035,3013.54396
FDI10,OUT017,2717.92876
FDQ25,OUT013,2408.79782
FDA38,OUT010,1009.4859600000002
DRI13,OUT049,4409.79314
FDY20,OUT027,2303.8677399999997
NCZ53,OUT035,2831.6473999999994
NCM31,OUT013,3769.55986
DRB01,OUT017,2663.93238
DRF37,OUT046,4091.8736399999993
NCF42,OUT049,2078.82734
FDF16,OUT018,1963.4442000000004
FDB41,OUT013,746.09548
FDR34,OUT013,4137.148039999999
FDR15,OUT018,1702.3840200000002
NCV42,OUT019,301.0747600000001
FDW51,OUT035,3749.9187600000005
FDU36,OUT017,1448.3813200000002
FDX60,OUT049,1283.19634
FDY03,OUT035,1773.2917199999997
FDW55,OUT045,4494.94896
FDT01,OUT010,662.1381000000001
FDG58,OUT013,2057.85464
FDK21,OUT017,4645.419760000001
NCS41,OUT019,398.5478800000001
FDS10,OUT045,3476.94076
NCT53,OUT046,2490.02542
FDJ28,OUT018,2144.07574
FDX44,OUT045,1289.9209200000003
FDT20,OUT018,355.00455999999997
FDO44,OUT017,2154.8617
NCX17,OUT049,3629.0760600000003
FDY01,OUT017,1911.3786399999997
FDJ12,OUT027,4912.272400000001
DRK35,OUT018,439.428
FDD47,OUT019,322.1140400000001
NCM53,OUT035,1883.8810999999998
FDO45,OUT013,1603.44614
NCM42,OUT010,319.9169
FDE04,OUT046,3278.7321
NCI30,OUT027,4837.10358
FDZ19,OUT013,2950.7590200000004
FDW57,OUT013,3311.88894
FDA25,OUT013,1683.20898
FDT22,OUT046,1160.1565
FDP51,OUT013,2290.41858
FDD48,OUT027,2210.92206
FDY39,OUT035,2846.2284200000004
FDO48,OUT010,604.2135000000001
FDD23,OUT027,4127.09446
DRN35,OUT027,805.08536
FDT01,OUT035,3038.64462
FDC20,OUT010,145.4773
DRJ35,OUT035,1254.23404
FDB32,OUT046,1845.4644399999997
FDL24,OUT046,3856.91282
NCV42,OUT035,2008.3857
FDZ46,OUT046,2026.56204
FDC15,OUT013,2284.09348
FDD08,OUT019,137.28796000000003
FDY50,OUT049,1387.8601
FDD36,OUT013,2439.8241000000003
FDG57,OUT027,1496.25234
FDL21,OUT018,495.22203999999994
FDN16,OUT027,2599.08346
FDJ09,OUT027,849.4942199999999
FDS01,OUT010,600.15212
FDV33,OUT017,3695.5229
DRE12,OUT017,1052.6298000000002
FDR07,OUT013,1813.5060399999998
FDP48,OUT010,515.92842
NCB55,OUT035,785.71058
FDQ08,OUT013,626.3180600000001
FDR34,OUT035,5257.8226
FDO33,OUT046,1454.30694
FDP13,OUT045,619.32716
FDX12,OUT049,3415.4874200000004
NCT06,OUT049,3326.0038999999997
FDR16,OUT019,558.07356
FDE36,OUT046,3589.39438
FDZ36,OUT049,3962.0426400000006
FDV13,OUT045,1320.9472
NCZ17,OUT035,669.1955800000001
FDU56,OUT045,2442.0878199999997
FDM09,OUT035,2113.78184
FDV02,OUT017,2305.0661800000003
FDS34,OUT018,1730.94684
FDA11,OUT049,1262.09048
FDP09,OUT017,5466.883799999999
FDB29,OUT027,2287.023
FDT19,OUT017,3092.8407399999996
DRH15,OUT017,1001.5629400000001
FDY38,OUT046,2901.7561400000004
FDF14,OUT027,3030.7216
FDN48,OUT010,200.80527999999998
FDQ12,OUT013,4008.1825800000006
NCJ43,OUT045,3158.62178
FDE17,OUT019,248.47655999999998
FDB05,OUT035,4290.148880000001
FDH10,OUT045,1990.5422600000002
NCR06,OUT017,602.549
FDU32,OUT018,1280.3334
FDD56,OUT049,2544.08838
FDO36,OUT018,3108.6202000000003
FDH16,OUT010,241.08617999999996
FDX10,OUT018,469.58874
FDZ37,OUT017,1228.0681
FDU31,OUT010,670.1277
DRC49,OUT049,2085.01928
FDL15,OUT045,2478.2407599999997
FDN32,OUT019,633.44212
DRH59,OUT027,2095.13944
NCU29,OUT049,2395.01576
FDR37,OUT019,513.26522
FDS14,OUT018,2068.57402
FDU02,OUT027,5048.7613999999985
FDJ08,OUT035,2539.29462
NCZ06,OUT045,3052.75958
FDO31,OUT049,1648.1879000000001
FDH31,OUT018,1493.7888800000003
FDS58,OUT017,2473.31384
NCA53,OUT027,898.2307799999999
FDF50,OUT046,2753.4159
NCW42,OUT049,3413.35686
NCQ17,OUT045,2609.00388
FDK51,OUT018,5603.50596
NCW41,OUT010,283.16474
NCR29,OUT017,854.08824
FDB08,OUT019,224.04170000000005
FDA40,OUT027,2610.86812
FDL14,OUT018,2249.67162
FDB47,OUT046,4439.5544
FDO03,OUT035,4192.8755
DRK13,OUT019,377.90808000000004
FDX13,OUT010,571.05666
FDF52,OUT046,3630.0747599999995
FDT11,OUT013,2981.91846
FDB08,OUT013,2358.13044
FDQ28,OUT018,2321.7111799999993
FDD29,OUT045,5205.95678
NCQ29,OUT027,6944.9598
NCO02,OUT013,982.7208
FDR56,OUT010,431.57156000000003
NCM54,OUT049,2137.8838
FDP51,OUT035,1906.7180400000002
FDT38,OUT013,1457.6359399999997
FDZ20,OUT018,2407.99886
FDJ53,OUT013,1912.9765599999998
FDX13,OUT049,3926.2226
FDP58,OUT035,3870.6283000000003
NCK31,OUT019,103.79822000000001
FDA35,OUT018,916.0742200000001
FDV37,OUT018,3049.29742
NCO07,OUT027,4202.59618
FDA20,OUT045,2201.33454
FDZ59,OUT035,2992.2383600000003
NCY17,OUT017,728.7180999999999
FDQ28,OUT035,2117.71006
FDV35,OUT017,3016.27374
FDQ36,OUT013,548.2863
FDD34,OUT018,1891.67096
FDK51,OUT045,3245.17578
FDV31,OUT035,2116.7113600000002
FDR04,OUT035,1215.9505399999998
FDR14,OUT049,742.8996399999999
DRC36,OUT010,555.14404
FDE39,OUT019,381.90288
FDP57,OUT049,1298.44316
FDE57,OUT046,3035.5153600000003
NCN18,OUT046,1252.4363799999999
NCQ05,OUT018,2596.0207800000003
FDW47,OUT035,2032.0881800000002
FDV46,OUT035,1999.0645
NCP29,OUT045,864.0752399999999
FDE09,OUT018,1806.6483
NCU06,OUT027,7100.024620000001
FDT19,OUT010,592.9614799999999
DRF15,OUT017,2985.7801
DRI51,OUT013,3170.27328
NCX54,OUT013,1542.9915
DRE01,OUT013,4772.38782
NCB07,OUT045,3282.86006
FDU50,OUT035,1538.8635399999998
FDG40,OUT035,664.9344600000001
FDW10,OUT018,3275.2033599999995
FDX51,OUT013,2358.5965
NCP17,OUT045,1080.06076
FDP21,OUT035,3284.45798
FDL04,OUT045,1466.0916000000002
FDV23,OUT013,1984.0174199999997
FDF24,OUT046,1512.23154
FDH56,OUT027,3068.47246
FDB51,OUT049,1023.8006600000001
FDI58,OUT027,2276.9694200000004
FDR20,OUT013,610.2722799999999
FDC51,OUT018,1396.9815600000002
FDB16,OUT027,2015.77608
FDE40,OUT049,986.7155999999999
NCM17,OUT035,533.57212
FDU56,OUT035,2337.4906399999995
FDS32,OUT019,279.23652
FDX02,OUT049,4087.146459999999
FDT39,OUT027,4893.430259999999
FDE35,OUT017,733.1123799999999
NCI42,OUT019,424.51408000000004
DRL23,OUT046,1658.37464
FDA10,OUT046,1732.94424
FDA11,OUT013,1450.1124
NCM06,OUT046,2444.3515400000006
NCT05,OUT035,4946.09504
NCQ02,OUT010,518.9245200000001
NCY06,OUT049,2572.71778
FDY56,OUT035,4607.80206
FDL02,OUT035,2284.3597999999997
NCI06,OUT035,3254.49698
FDQ14,OUT045,2058.45386
FDQ12,OUT017,3761.9031600000003
FDP36,OUT046,714.7362999999998
FDK21,OUT027,5669.48674
FDO40,OUT045,2694.0265400000003
NCK54,OUT019,254.53533999999996
FDY09,OUT018,2604.47644
NCW30,OUT049,3819.82776
NCC55,OUT027,684.3758199999999
FDE58,OUT018,1690.33304
FDR39,OUT013,3234.5895600000003
FDU28,OUT049,2467.0553200000004
FDH08,OUT017,2913.8071199999995
FDG35,OUT045,3087.5809199999994
FDG22,OUT049,561.5357200000001
FDC34,OUT035,3325.73758
FDP15,OUT018,2780.2476400000005
FDK34,OUT010,570.8569200000001
FDU45,OUT035,1826.1562399999998
FDQ04,OUT027,761.6751999999999
FDX22,OUT018,2413.3918400000002
FDB45,OUT017,787.2419200000002
NCH43,OUT027,5260.28606
DRE60,OUT046,4312.2534399999995
FDD17,OUT027,6262.91428
NCM54,OUT017,2024.83096
NCH55,OUT013,1923.6293600000001
NCT06,OUT017,2963.6089599999996
FDA48,OUT027,4275.96734
FDY58,OUT027,7405.160760000001
FDO25,OUT045,3704.11172
FDN50,OUT045,1282.86344
FDH35,OUT035,1655.9111799999998
FDK09,OUT045,4740.8289
FDO16,OUT013,1967.9050600000005
FDW11,OUT045,933.8510799999998
FDU47,OUT027,4232.4906
NCQ42,OUT010,322.2471999999999
FDK55,OUT027,2742.2304599999998
FDN08,OUT049,1812.17444
FDT57,OUT045,4192.67576
FDJ12,OUT018,3472.74622
DRL59,OUT017,1034.6532
NCN53,OUT046,515.9950000000001
FDO51,OUT010,80.69496
FDK56,OUT017,3397.1113400000004
FDY12,OUT035,943.8380799999998
FDU15,OUT035,572.7211600000002
FDQ19,OUT046,4177.82842
DRF15,OUT045,2464.1923799999995
DRE25,OUT019,204.13428
FDK57,OUT018,2523.18226
FDD33,OUT010,605.5451
FDR34,OUT027,6320.30624
FDU04,OUT045,1544.0567800000001
FDE35,OUT019,112.32046
NCD31,OUT035,3310.2244400000004
FDJ56,OUT035,1327.73836
NCU53,OUT046,2412.5928799999997
FDD39,OUT035,3892.06706
NCU17,OUT019,169.97874000000002
FDJ20,OUT046,1719.7613999999999
NCW41,OUT018,2532.5700399999996
FDL52,OUT035,794.2994
FDS39,OUT035,2032.9537200000002
DRJ47,OUT045,2598.9502999999995
FDP13,OUT010,60.85412
DRK39,OUT010,172.97484
FDF28,OUT010,213.12257999999997
FDB09,OUT045,1722.9572399999997
FDM51,OUT046,1522.8177600000001
DRM49,OUT018,530.50944
DRF23,OUT013,2728.38182
DRH01,OUT035,3250.3024400000004
FDH12,OUT027,2288.2880200000004
FDA28,OUT019,210.85886
FDW37,OUT018,1498.58264
FDF02,OUT046,1681.8108
DRL37,OUT046,717.3329199999998
NCF43,OUT046,2203.3985199999997
FDH08,OUT010,304.00428
FDR34,OUT019,572.45484
NCK19,OUT049,3415.15452
NCD55,OUT018,209.46068
FDT27,OUT049,3067.3406000000004
FDQ57,OUT045,2300.4055799999996
FDA47,OUT035,2489.2930399999996
DRG15,OUT027,1668.4948
FDE05,OUT018,1915.37344
FDN46,OUT046,2207.2601600000003
FDX27,OUT027,2589.229619999999
FDT51,OUT045,1587.933
FDU33,OUT013,702.2192600000001
FDJ16,OUT027,1380.1368199999997
FDD20,OUT019,199.27393999999998
FDT36,OUT049,678.38362
DRF15,OUT027,1925.7599200000004
FDN52,OUT010,178.56756000000001
FDC22,OUT027,6421.973900000001
FDX15,OUT045,2366.2532
FDT13,OUT013,3845.79396
FDU04,OUT017,1758.9104400000003
FDU31,OUT019,443.82228
FDW59,OUT027,2265.25134
NCO29,OUT046,3160.8855
FDL15,OUT035,2823.92412
FDI41,OUT049,2228.96524
FDQ48,OUT049,1869.2335000000003
DRI39,OUT013,443.7557
FDI08,OUT013,4445.2137
FDC21,OUT049,1997.5331600000002
FDF58,OUT035,1272.47696
FDS08,OUT010,363.99285999999995
FDE47,OUT045,2099.20082
NCP18,OUT019,198.54156000000003
NCR41,OUT013,1375.5428
FDA27,OUT013,3216.4132199999995
FDA43,OUT035,3880.7484600000003
FDA49,OUT045,1347.1131400000002
NCE55,OUT018,3098.6331999999998
DRM49,OUT027,1071.33878
FDF22,OUT027,4889.102559999999
FDQ15,OUT018,1313.8897200000001
NCS54,OUT017,3718.62616
NCY05,OUT013,759.61122
FDR45,OUT046,4655.539920000001
FDK57,OUT049,1844.5323199999998
FDF41,OUT010,751.95452
FDV21,OUT046,2649.6176800000003
FDD51,OUT046,593.2278
FDF33,OUT046,2322.37698
FDA38,OUT046,3947.0621400000005
FDR56,OUT045,3263.0858
NCN41,OUT017,2408.5315
FDC60,OUT027,2152.46482
FDB47,OUT045,4045.7336999999998
DRH01,OUT013,2822.992
FDW08,OUT046,2030.3571
FDF38,OUT027,1140.64856
FDY32,OUT017,3085.18404
FDG34,OUT049,1304.16904
FDG47,OUT019,472.91774000000004
NCF18,OUT035,3845.5276399999993
FDL39,OUT019,410.73202000000003
NCH55,OUT035,2378.5705000000003
DRJ35,OUT049,607.2761800000001
FDS44,OUT035,4478.37054
DRE01,OUT018,4094.8697399999996
FDY39,OUT013,3070.9359200000004
FDY32,OUT018,2312.3899800000004
FDR33,OUT027,3543.7205000000004
NCP50,OUT049,1445.3852199999997
FDZ47,OUT018,1708.1764800000005
FDU57,OUT049,2519.91984
FDY44,OUT013,2751.48508
DRH59,OUT018,1154.69694
FDB03,OUT027,5656.636799999999
FDY46,OUT045,2697.1558
FDM39,OUT045,2545.88604
FDY36,OUT035,1409.09912
NCM55,OUT035,3393.98208
FDJ50,OUT010,208.66171999999997
